ID,Fecha registro,Estado,Municipio,Fecha hechos,Lugar hechos,Modalidad violencia,Conoce agresor,Hubo drogas,Hubo armas,Violencia Física,Violencia Psicológica,Violencia Sexual,Violencia Patrimonial,Violencia Económica,Violencia Otra
1556318,02/02/2023,Colima,Ciudad de Villa de ílvarez,30/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1556696,31/03/2023,Colima,Manzanillo,27/03/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,0,0,0,0,0
1557669,27/01/2023,Colima,Tecomán,20/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1557991,18/03/2023,Colima,Tecomán,04/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,0,0,0,0,0
1558201,13/03/2023,Colima,Ciudad de Villa de ílvarez,10/03/2023,Espacio público,5 - Escolar/Docente,SI,Desconocido,Desconocido,0,0,1,0,0,0
1559122,16/02/2023,Colima,Ciudad de Villa de ílvarez,13/02/2023,Espacio particular,1 - Familiar,SI,SI,SI,0,1,0,0,1,0
1559639,21/02/2023,Colima,Colima,17/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1561573,26/01/2023,Colima,Colima,23/11/2022,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1562042,09/01/2023,Colima,Ciudad de Villa de ílvarez,20/11/2022,Espacio particular,1 - Familiar,NO,Desconocido,NO,1,1,0,0,0,0
1562065,16/02/2023,Colima,Colima,10/02/2023,Espacio particular,1 - Familiar,SI,NO,SI,0,1,1,1,1,0
1562118,27/03/2023,Colima,Colima,24/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1562270,17/03/2023,Colima,Colima,04/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1562563,31/03/2023,Colima,Colima,10/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,1,0,0,0
1563031,27/01/2023,Colima,Ciudad de Villa de ílvarez,21/12/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,1,0,0
1563132,09/01/2023,Colima,Manzanillo,09/06/2020,Espacio particular,1 - Familiar,SI,Desconocido,SI,1,1,1,0,1,0
1563353,31/01/2023,Colima,Ciudad de Villa de ílvarez,11/11/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1563406,05/01/2023,Colima,Manzanillo,05/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,1,0
1563631,27/02/2023,Colima,Tecomán,20/12/2022,Espacio particular,1 - Familiar,NO,SI,Desconocido,1,1,0,0,1,0
1564627,10/03/2023,Colima,Tecomán,04/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1564732,13/03/2023,Colima,Colima,13/03/2023,Espacio particular,1 - Familiar,SI,SI,SI,0,1,1,0,1,0
1566043,28/02/2023,Colima,Colima,18/12/2022,Espacio particular,1 - Familiar,SI,NO,NO,1,1,0,0,0,0
1566885,10/01/2023,Colima,Manzanillo,10/11/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,1,0
1567041,08/02/2023,Colima,Colima,07/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1567599,02/01/2023,Colima,Colima,01/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1568002,31/01/2023,Colima,Manzanillo,27/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1568134,09/03/2023,Colima,Manzanillo,05/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,1,0
1568137,30/01/2023,Colima,Colima,30/01/2023,Espacio particular,9 - Feminicida,SI,Desconocido,Desconocido,1,1,0,0,0,0
1568418,11/01/2023,Colima,Cuauhtémoc,05/01/2023,Espacio particular,1 - Familiar,SI,SI,Desconocido,1,1,0,1,1,0
1569063,21/02/2023,Colima,Ciudad de Villa de ílvarez,15/02/2023,Espacio público,5 - Escolar/Docente,NO,NO,NO,1,1,1,0,0,0
1569424,31/03/2023,Colima,Colima,24/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1570383,06/03/2023,Colima,Ciudad de Villa de ílvarez,12/02/2023,Espacio público,1 - Familiar,SI,SI,SI,1,1,0,0,1,0
1570691,20/01/2023,Colima,Tecomán,13/01/2023,Espacio público,1 - Familiar,SI,NO,NO,1,1,0,0,1,0
1570833,17/02/2023,Colima,Manzanillo,01/02/2023,Espacio particular,1 - Familiar,NO,NO,NO,0,1,0,0,0,0
1571519,19/01/2023,Colima,Ciudad de Villa de ílvarez,19/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1571801,17/03/2023,Colima,Manzanillo,12/03/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1573648,05/01/2023,Colima,Tecomán,31/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1573878,02/03/2023,Colima,Ciudad de Villa de ílvarez,16/02/2023,Espacio particular,1 - Familiar,NO,SI,NO,1,0,0,0,0,0
1573914,30/01/2023,Colima,Manzanillo,11/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,0,0,0,1,0
1574324,05/01/2023,Colima,Manzanillo,04/01/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1574649,31/03/2023,Colima,Comala,27/02/2023,Espacio público,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1575121,01/02/2023,Colima,Colima,07/11/2022,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1575801,28/02/2023,Colima,Colima,08/02/2023,Espacio particular,1 - Familiar,NO,SI,NO,1,1,0,0,0,0
1576244,01/02/2023,Colima,Ixtlahuacán,22/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1576261,28/03/2023,Colima,Manzanillo,05/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1576342,09/02/2023,Colima,Ciudad de Villa de ílvarez,31/01/2023,Espacio particular,1 - Familiar,SI,NO,SI,0,1,0,1,1,0
1576696,09/03/2023,Colima,Manzanillo,28/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,1,1,1,0
1577051,31/03/2023,Colima,Manzanillo,31/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,1,0
1577290,16/01/2023,Colima,Colima,12/01/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,0,0,1,1,0
1578050,15/03/2023,Colima,Tecomán,15/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,1,1,0,1,0
1579165,21/03/2023,Colima,Manzanillo,17/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,1,0,0
1580247,27/02/2023,Colima,Colima,26/02/2023,Espacio particular,1 - Familiar,SI,NO,Desconocido,1,1,0,0,0,0
1580405,30/01/2023,Colima,Manzanillo,14/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,1,1,0,0
1580479,23/02/2023,Colima,Tecomán,16/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1580673,10/03/2023,Colima,Colima,25/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,0,1,0,0,0
1581105,31/01/2023,Colima,Manzanillo,28/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1581376,08/02/2023,Colima,Ciudad de Villa de ílvarez,24/08/2022,Espacio particular,1 - Familiar,SI,NO,NO,1,1,0,0,0,0
1581956,17/03/2023,Colima,Ciudad de Villa de ílvarez,09/10/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,1,0,0,0
1582109,16/03/2023,Colima,Colima,25/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1582133,31/03/2023,Colima,Comala,19/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,NO,0,0,0,0,0,1
1582602,23/01/2023,Colima,Manzanillo,07/01/2023,Espacio particular,1 - Familiar,SI,SI,Desconocido,1,1,1,1,1,0
1582830,17/02/2023,Colima,Manzanillo,01/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,1,0
1582966,30/01/2023,Colima,Colima,29/01/2023,Espacio particular,1 - Familiar,NO,SI,SI,1,1,0,0,0,0
1583447,13/02/2023,Colima,Colima,10/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1583533,02/03/2023,Colima,Ciudad de Armerí­a,10/02/2023,Espacio particular,1 - Familiar,NO,NO,NO,0,1,0,0,0,0
1584402,14/03/2023,Colima,Colima,17/02/2023,Espacio particular,1 - Familiar,SI,NO,SI,0,1,0,0,1,0
1584477,10/03/2023,Colima,Ciudad de Armerí­a,01/12/2020,Espacio particular,1 - Familiar,SI,NO,NO,0,0,0,0,1,0
1584665,31/03/2023,Colima,Manzanillo,22/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1584685,09/01/2023,Colima,Manzanillo,05/01/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1584973,02/03/2023,Colima,Ciudad de Villa de ílvarez,30/06/2022,Espacio particular,1 - Familiar,NO,SI,NO,1,1,0,1,0,0
1585115,10/02/2023,Colima,Manzanillo,03/10/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1585259,17/03/2023,Colima,Colima,08/02/2023,Espacio particular,1 - Familiar,SI,SI,NO,0,0,0,0,1,0
1585448,09/01/2023,Colima,Manzanillo,09/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,1,1,1,0
1585497,24/01/2023,Colima,Comala,21/01/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1586028,15/03/2023,Colima,Manzanillo,14/03/2023,Espacio particular,1 - Familiar,NO,NO,NO,0,0,0,0,1,0
1586673,09/01/2023,Colima,Colima,06/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1586962,24/02/2023,Colima,Manzanillo,22/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,1,1,1,0,0
1587177,03/02/2023,Colima,Ciudad de Villa de ílvarez,01/08/2021,Espacio particular,1 - Familiar,SI,NO,NO,0,0,0,0,1,0
1587614,15/02/2023,Colima,Ciudad de Villa de ílvarez,24/10/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1587735,17/02/2023,Colima,Manzanillo,15/02/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1588061,10/03/2023,Colima,Manzanillo,18/10/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1588741,10/01/2023,Colima,Manzanillo,28/12/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1589398,08/03/2023,Colima,Colima,08/03/2023,Espacio particular,4 - En la comunidad,SI,Desconocido,Desconocido,0,0,1,0,0,0
1589624,27/02/2023,Colima,Tecomán,27/02/2021,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,1,0,0,0
1589927,07/03/2023,Colima,Ciudad de Villa de ílvarez,06/03/2023,Espacio particular,1 - Familiar,SI,SI,SI,1,1,1,1,0,0
1590063,10/01/2023,Colima,Ciudad de Villa de ílvarez,23/12/2022,Espacio particular,1 - Familiar,NO,SI,SI,1,1,0,0,0,0
1590665,10/03/2023,Colima,Colima,10/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1590912,28/03/2023,Colima,Tecomán,26/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1591584,12/01/2023,Colima,Ciudad de Villa de ílvarez,09/01/2023,Espacio particular,4 - En la comunidad,NO,Desconocido,Desconocido,0,1,0,0,0,0
1592101,01/03/2023,Colima,Coquimatlán,19/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,0,0,0,1,0
1593172,28/02/2023,Colima,Tecomán,26/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1593443,15/02/2023,Colima,Minatitlán,30/01/2023,Espacio particular,1 - Familiar,SI,NO,NO,1,1,0,0,1,0
1594096,08/02/2023,Colima,Colima,01/01/2019,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,0,1,0,0,0
1594101,16/02/2023,Colima,Tecomán,12/02/2023,Espacio público,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1594975,24/01/2023,Colima,Cuauhtémoc,21/01/2022,Espacio particular,1 - Familiar,SI,SI,NO,1,1,0,1,1,0
1594995,17/03/2023,Colima,Manzanillo,22/08/2022,Espacio público,2 - Laboral,SI,Desconocido,Desconocido,0,1,0,0,0,0
1595011,20/02/2023,Colima,Ciudad de Villa de ílvarez,25/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,1,1,0
1595139,20/02/2023,Colima,Colima,19/01/2023,Espacio particular,1 - Familiar,SI,SI,NO,1,1,1,1,0,0
1595460,17/03/2023,Colima,Ciudad de Villa de ílvarez,09/03/2023,Espacio particular,1 - Familiar,SI,NO,SI,0,1,0,0,0,0
1595930,09/03/2023,Colima,Colima,08/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1596555,28/02/2023,Colima,Colima,27/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1596714,10/01/2023,Colima,Manzanillo,06/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,NO,0,1,0,0,0,0
1597718,27/01/2023,Colima,Ciudad de Armerí­a,03/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1598082,10/02/2023,Colima,Tecomán,07/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1598212,11/01/2023,Colima,Manzanillo,10/12/2022,Espacio particular,4 - En la comunidad,SI,Desconocido,Desconocido,1,1,0,0,0,0
1598464,04/01/2023,Colima,Ciudad de Villa de ílvarez,27/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,0,0,0,0,0
1598505,25/01/2023,Colima,Manzanillo,24/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,0,0,0
1598973,31/03/2023,Colima,Comala,16/03/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,0,0,0,1,0
1599077,13/03/2023,Colima,Colima,09/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,0,1,0,0,0
1599486,02/01/2023,Colima,Comala,31/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,1,0,0,0,0
1599646,25/01/2023,Colima,Manzanillo,24/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,1,0,1,0,0
1599703,18/01/2023,Colima,Comala,02/10/2022,Espacio particular,1 - Familiar,SI,NO,NO,0,1,1,0,1,0
1601175,01/02/2023,Colima,Colima,31/01/2023,Espacio particular,1 - Familiar,SI,SI,Desconocido,1,1,0,0,1,0
1601255,13/01/2023,Colima,Colima,12/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1601928,10/01/2023,Colima,Manzanillo,02/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1602250,10/03/2023,Colima,Tecomán,28/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1602502,24/03/2023,Colima,Colima,20/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1602616,21/03/2023,Colima,Colima,19/03/2023,Espacio particular,4 - En la comunidad,NO,Desconocido,Desconocido,0,0,1,0,0,0
1602681,17/02/2023,Colima,Ciudad de Armerí­a,06/10/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1602841,17/02/2023,Colima,Colima,31/01/2023,Espacio particular,1 - Familiar,SI,SI,NO,0,1,0,0,0,0
1603256,29/03/2023,Colima,Cuauhtémoc,27/03/2023,Espacio particular,2 - Laboral,SI,NO,NO,0,1,0,0,1,0
1603335,14/03/2023,Colima,Colima,01/12/2022,Espacio público,8 - Digital/Ciberné,SI,Desconocido,Desconocido,0,0,1,0,0,0
1603438,21/02/2023,Colima,Colima,17/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1603723,13/01/2023,Colima,Colima,12/01/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1603909,30/03/2023,Colima,Comala,05/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,0,0,0,0,0
1604029,21/02/2023,Colima,Colima,16/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1604177,10/03/2023,Colima,Manzanillo,14/10/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1604206,05/01/2023,Colima,Ciudad de Villa de ílvarez,08/09/2022,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1604521,23/03/2023,Colima,Cuauhtémoc,15/10/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,0,0,0,1,0
1605400,23/03/2023,Colima,Tecomán,22/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1606001,06/03/2023,Colima,Ciudad de Villa de ílvarez,16/12/2022,Espacio particular,8 - Digital/Ciberné,NO,NO,NO,0,0,1,0,0,0
1606282,28/02/2023,Colima,Colima,23/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1606677,01/02/2023,Colima,Cuauhtémoc,30/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1607242,03/02/2023,Colima,Ciudad de Villa de ílvarez,03/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,SI,1,1,0,0,0,0
1607402,23/01/2023,Colima,Ciudad de Villa de ílvarez,21/01/2023,Espacio público,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1607657,09/01/2023,Colima,Manzanillo,05/01/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1607791,27/03/2023,Colima,Colima,21/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1608645,24/02/2023,Colima,Colima,13/02/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,0,0,1,1,0
1608680,03/03/2023,Colima,Manzanillo,24/02/2023,Espacio público,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,1,1,0
1608790,17/03/2023,Colima,Ciudad de Villa de ílvarez,09/12/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,0,0,0,0,0
1608802,12/02/2023,Colima,Manzanillo,05/02/2023,Espacio particular,1 - Familiar,SI,SI,NO,1,1,1,1,0,0
1608808,27/01/2023,Colima,Manzanillo,13/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,1,1,0
1609221,13/02/2023,Colima,Manzanillo,26/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,1,1,0
1609985,28/02/2023,Colima,Colima,12/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1610422,15/03/2023,Colima,Comala,11/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1611027,21/03/2023,Colima,Tecomán,03/02/2023,Espacio particular,1 - Familiar,NO,SI,NO,0,1,0,0,0,0
1611482,31/01/2023,Colima,Manzanillo,20/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1611844,02/03/2023,Colima,Colima,05/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,0,0,0,0,0
1611956,18/01/2023,Colima,Colima,16/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1612033,31/03/2023,Colima,Colima,30/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,0,1,0,0,0
1612142,27/03/2023,Colima,Colima,23/03/2023,Espacio público,4 - En la comunidad,NO,Desconocido,Desconocido,0,0,1,0,0,0
1612398,31/01/2023,Colima,Manzanillo,22/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1612404,18/01/2023,Colima,Tecomán,15/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1612598,24/02/2023,Colima,Colima,15/08/2019,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,1,0,0,1,0
1612863,09/02/2023,Colima,Colima,01/11/2022,Espacio particular,1 - Familiar,SI,SI,SI,1,1,1,1,0,0
1613067,09/02/2023,Colima,Ciudad de Armerí­a,06/07/2022,Espacio particular,1 - Familiar,NO,NO,NO,1,0,0,0,0,0
1613287,09/03/2023,Colima,Colima,08/03/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1613735,16/03/2023,Colima,Tecomán,14/03/2022,Espacio particular,1 - Familiar,SI,SI,NO,1,1,0,1,0,0
1614180,09/02/2023,Colima,Ciudad de Villa de ílvarez,04/11/2022,Espacio particular,1 - Familiar,SI,Desconocido,NO,0,1,0,0,0,0
1614745,09/02/2023,Colima,Ciudad de Villa de ílvarez,09/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1615177,14/03/2023,Colima,Ciudad de Villa de ílvarez,27/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,1,0
1615287,14/03/2023,Colima,Colima,09/03/2023,Espacio particular,1 - Familiar,SI,SI,SI,1,1,1,0,1,0
1615930,22/03/2023,Colima,Colima,12/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1616080,25/01/2023,Colima,Manzanillo,18/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,0,0,0,1,0
1617232,10/01/2023,Colima,Colima,08/11/2022,Espacio particular,1 - Familiar,SI,NO,NO,1,1,0,1,1,0
1617291,25/01/2023,Colima,Manzanillo,19/01/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,0,0
1617660,17/03/2023,Colima,Ciudad de Villa de ílvarez,24/08/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1617763,21/03/2023,Colima,Ciudad de Villa de ílvarez,01/03/2023,Espacio particular,1 - Familiar,NO,NO,SI,1,1,0,0,0,0
1617897,25/01/2023,Colima,Manzanillo,15/01/2023,Espacio público,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1618038,19/01/2023,Colima,Colima,19/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,SI,0,1,0,0,0,0
1618185,24/01/2023,Colima,Ciudad de Villa de ílvarez,04/04/2020,Espacio particular,1 - Familiar,SI,NO,Desconocido,1,1,1,1,1,0
1618310,12/02/2023,Colima,Colima,12/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1618590,11/01/2023,Colima,Manzanillo,02/01/2023,Espacio particular,1 - Familiar,SI,Desconocido,NO,1,1,1,0,1,0
1618750,15/03/2023,Colima,Tecomán,06/02/2021,Espacio particular,1 - Familiar,NO,SI,NO,0,1,0,0,0,0
1618829,21/02/2023,Colima,Colima,06/12/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,1,1,0
1619004,03/02/2023,Colima,Ciudad de Armerí­a,26/01/2023,Espacio particular,3 - Institucional,SI,NO,Desconocido,1,0,0,0,0,0
1619164,18/01/2023,Colima,Manzanillo,13/01/2023,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,1,1,0
1619631,25/01/2023,Colima,Manzanillo,09/05/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,1,1,1,0
1619910,06/03/2023,Colima,Colima,05/03/2023,Espacio particular,1 - Familiar,SI,SI,NO,0,1,0,0,1,0
1620684,31/01/2023,Colima,Comala,05/01/2023,Espacio público,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1620713,29/03/2023,Colima,Colima,28/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,1,0,0
1621149,02/02/2023,Colima,Colima,01/02/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1621982,17/02/2023,Colima,Comala,03/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,1
1622223,27/03/2023,Colima,Colima,27/03/2023,Espacio público,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1622868,21/03/2023,Colima,Colima,12/03/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,1
1623740,09/03/2023,Colima,Colima,20/10/2022,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,1,1,0,1,0,0
1623867,13/03/2023,Colima,Tecomán,05/08/2022,Espacio particular,1 - Familiar,SI,NO,NO,0,1,0,0,0,0
1624757,27/01/2023,Colima,Manzanillo,18/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1625318,09/02/2023,Colima,Ciudad de Villa de ílvarez,07/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,0,1,0,0,0
1625949,21/03/2023,Colima,Manzanillo,13/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,1,1,0,0,0,0
1626141,06/01/2023,Colima,Cuauhtémoc,06/01/2023,Espacio particular,1 - Familiar,SI,NO,Desconocido,1,1,1,1,1,0
1626217,03/02/2023,Colima,Colima,02/02/2023,Espacio particular,1 - Familiar,SI,Desconocido,Desconocido,0,1,0,0,0,0
1627178,22/03/2023,Colima,Manzanillo,26/02/2023,Espacio particular,1 - Familiar,NO,NO,NO,1,1,0,0,1,0
1627203,30/03/2023,Colima,Ciudad de Villa de ílvarez,01/01/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1627287,01/03/2023,Colima,Comala,28/02/2023,Espacio particular,1 - Familiar,SI,SI,NO,1,1,0,0,0,0
1627361,10/03/2023,Colima,Colima,07/03/2023,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
1628058,17/03/2023,Colima,Ciudad de Villa de ílvarez,15/10/2021,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,0,1,0,0,0
1628527,22/03/2023,Colima,Manzanillo,02/03/2023,Espacio público,6 - Obstétrica,NO,Desconocido,Desconocido,0,1,0,0,0,0
1628774,18/01/2023,Colima,Manzanillo,16/11/2022,Espacio particular,4 - En la comunidad,SI,Desconocido,Desconocido,1,1,0,0,0,0
1629081,13/02/2023,Colima,Manzanillo,17/08/2022,Espacio particular,1 - Familiar,NO,Desconocido,Desconocido,0,1,0,0,0,0
